"HospitalName","Description","Price"
"Saint Luke's Des Peres Hospital",NA,313
"Saint Luke's Des Peres Hospital",NA,70
"Saint Luke's Des Peres Hospital",NA,1017
"Saint Luke's Des Peres Hospital",NA,13560
"Saint Luke's Des Peres Hospital",NA,11353
"Saint Luke's Des Peres Hospital",NA,563
"Saint Luke's Des Peres Hospital",NA,2979
"Saint Luke's Des Peres Hospital",NA,573
"Saint Luke's Des Peres Hospital",NA,326
"Saint Luke's Des Peres Hospital",NA,3333
"Saint Luke's Des Peres Hospital",NA,11847
"Saint Luke's Des Peres Hospital",NA,1352
"Saint Luke's Des Peres Hospital",NA,369
"Saint Luke's Des Peres Hospital",NA,6094
"Saint Luke's Des Peres Hospital","CATH EP OTH THN COOL TIP",2843
"Saint Luke's Des Peres Hospital","CATH EPIDURAL",380
"Saint Luke's Des Peres Hospital","CATH EXT",39
"Saint Luke's Des Peres Hospital","CATH EXTENDER",2370
"Saint Luke's Des Peres Hospital","CATH FEMORAL",57
"Saint Luke's Des Peres Hospital","CATH FGRTY IRR",263
"Saint Luke's Des Peres Hospital","CATH FOLEY 3CC",253
"Saint Luke's Des Peres Hospital","CATH FOLEY 5CC",209
"Saint Luke's Des Peres Hospital","CATH FOLY 2W ALL",250
"Saint Luke's Des Peres Hospital","CATH FOLY 30C SY",219
"Saint Luke's Des Peres Hospital","CATH FOLY 3W ALL",310
"Saint Luke's Des Peres Hospital","CATH FOLY COUNCIL TIP",59
"Saint Luke's Des Peres Hospital","CATH FOLY IC 2W",62
"Saint Luke's Des Peres Hospital","CATH FOLY SILI",187
"Saint Luke's Des Peres Hospital","CATH GOLD PRB DISP",1958
"Saint Luke's Des Peres Hospital","CATH GUIDE SLIT OUTR CPS",776
"Saint Luke's Des Peres Hospital","CATH HEART RIGHT",591
"Saint Luke's Des Peres Hospital","CATH IV 16X1 1 4",76
"Saint Luke's Des Peres Hospital","CATH IV 18X1 1 4",76
"Saint Luke's Des Peres Hospital","CATH IV 20X1 1 4",76
"Saint Luke's Des Peres Hospital","CATH IV 22X1",76
"Saint Luke's Des Peres Hospital","CATH IV 24X3 4",39
"Saint Luke's Des Peres Hospital","CATH JEJUNOS BKR",1061
"Saint Luke's Des Peres Hospital","CATH LSR ATHER CORON RX",6492
"Saint Luke's Des Peres Hospital","CATH LSR SPECTRANTC EXTR",7144
"Saint Luke's Des Peres Hospital","CATH NASL BALLON",370
"Saint Luke's Des Peres Hospital","CATH PASSER",398
"Saint Luke's Des Peres Hospital","CATH PERCUTANEOUS",637
"Saint Luke's Des Peres Hospital","CATH PLXS NRV BLCK CONT",763
"Saint Luke's Des Peres Hospital","CATH RADIAL ART",47
"Saint Luke's Des Peres Hospital","CATH RADIAL ART",95
"Saint Luke's Des Peres Hospital","CATH REENTRY",8880
"Saint Luke's Des Peres Hospital","CATH ROB NEL",95
"Saint Luke's Des Peres Hospital","CATH SINUS CORONRY OCCLS",5239
"Saint Luke's Des Peres Hospital","CATH SINUS LAVAGE",609
"Saint Luke's Des Peres Hospital","CATH SNARE",2443
"Saint Luke's Des Peres Hospital","CATH SPEC",199
"Saint Luke's Des Peres Hospital","CATH SPNL STEER TARGET",1571
"Saint Luke's Des Peres Hospital","CATH STRP LEG",78
"Saint Luke's Des Peres Hospital","CATH SUCT GL A S",5
"Saint Luke's Des Peres Hospital","CATH SW GZ",866
"Saint Luke's Des Peres Hospital","CATH SW GZ THERM",696
"Saint Luke's Des Peres Hospital","CATH TROCAR ANY",492
"Saint Luke's Des Peres Hospital","CATH URETERAL",43
"Saint Luke's Des Peres Hospital","CATH URETERAL DL",135
"Saint Luke's Des Peres Hospital","CATH URETH",770
"Saint Luke's Des Peres Hospital","CATH URTRL FLEXIMA",39
"Saint Luke's Des Peres Hospital","CATH US INTRAVASCULAR",3240
"Saint Luke's Des Peres Hospital","CATH VESSEL SIZING",825
"Saint Luke's Des Peres Hospital","CATHETER IVUS",3546
"Saint Luke's Des Peres Hospital","CAUT BIPOLAR DISP",447
"Saint Luke's Des Peres Hospital","CAUT COAG SUCT",246
"Saint Luke's Des Peres Hospital","CAUT ELCTRD",135
"Saint Luke's Des Peres Hospital","CAUT EYESTAT",519
"Saint Luke's Des Peres Hospital","CAUT HOOK",606
"Saint Luke's Des Peres Hospital","CAUT OPHTH LOTEMP",91
"Saint Luke's Des Peres Hospital","CAUT PEN TIP",504
"Saint Luke's Des Peres Hospital","CAUT SHTH DISSECTION",2426
"Saint Luke's Des Peres Hospital","CAUT TIP BAL NED",106
"Saint Luke's Des Peres Hospital","CAUT TIP CLEANER",4
"Saint Luke's Des Peres Hospital","CAUT TIP EXTEND",94
"Saint Luke's Des Peres Hospital","CAUT ULTRASONIC HNDPC",1857
"Saint Luke's Des Peres Hospital","CELLSAVER TUBING",143
"Saint Luke's Des Peres Hospital","CEMENT CURRETTE",1492
"Saint Luke's Des Peres Hospital","CEMT FEMORAL PRESSURZR",109
"Saint Luke's Des Peres Hospital","CEMT INTRO NDL",385
"Saint Luke's Des Peres Hospital","CEMT NOZZLE",340
"Saint Luke's Des Peres Hospital","CEMT RESTRC RG",1099
"Saint Luke's Des Peres Hospital","CEMT SYR",555
"Saint Luke's Des Peres Hospital","CHAMBER VLV HLDING",114
"Saint Luke's Des Peres Hospital","CINCH SUTURE OVERSTITCH",284
"Saint Luke's Des Peres Hospital","CIRT HHN",225
"Saint Luke's Des Peres Hospital","CLIP APPLIER DISP",633
"Saint Luke's Des Peres Hospital","CLIP LIGATING POLYMER",127
"Saint Luke's Des Peres Hospital","CLIP OH HORIZON MULT",813
"Saint Luke's Des Peres Hospital","CLIPPER LEAD",473
"Saint Luke's Des Peres Hospital","CLMP ARTERIAL",204
"Saint Luke's Des Peres Hospital","CLMP INSRT SOFT",87
"Saint Luke's Des Peres Hospital","CLMP POUCH",25
"Saint Luke's Des Peres Hospital","COIL PUSHER",994
"Saint Luke's Des Peres Hospital","COLL FLEXISEAL FECAL",1970
"Saint Luke's Des Peres Hospital","COLLAR CERV A S",335
"Saint Luke's Des Peres Hospital","COLLAR HARD CERV",118
"Saint Luke's Des Peres Hospital","COLLAR PHIL",577
"Saint Luke's Des Peres Hospital","COMPRESN FT GARMNT",260
"Saint Luke's Des Peres Hospital","COMPRESS EYE GEL",349
"Saint Luke's Des Peres Hospital","CON URET CATH",96
"Saint Luke's Des Peres Hospital","CONEC TB",80
"Saint Luke's Des Peres Hospital","CONEC TUBE",48
"Saint Luke's Des Peres Hospital","CONEC Y",48
"Saint Luke's Des Peres Hospital","CONN SUT DEV",855
"Saint Luke's Des Peres Hospital","CONTROLER DETACH EMBCOIL",570
"Saint Luke's Des Peres Hospital","CORD BI POLAR",154
"Saint Luke's Des Peres Hospital","CORD MONOPOLAR DISP",87
"Saint Luke's Des Peres Hospital","CORNEAL PROTECT",41
"Saint Luke's Des Peres Hospital","COTTON ROLL 1LB",149
"Saint Luke's Des Peres Hospital","COUNTERSINK CANNULATED",608
"Saint Luke's Des Peres Hospital","COUNTERSINK DISP",993
"Saint Luke's Des Peres Hospital","CRRT DIALY G110 K2 C0 5L",396
"Saint Luke's Des Peres Hospital","CRRT DIALY G110K4C2.5 5L",150
"Saint Luke's Des Peres Hospital","CST ARM LNG A",751
"Saint Luke's Des Peres Hospital","CST ARM LNG C",424
"Saint Luke's Des Peres Hospital","CST ARM SHRT A",542
"Saint Luke's Des Peres Hospital","CST ARM SHRT C",222
"Saint Luke's Des Peres Hospital","CST LEG LNG A",1061
"Saint Luke's Des Peres Hospital","CST LEG LNG A FG",1839
"Saint Luke's Des Peres Hospital","CST LEG SHRT A",1061
"Saint Luke's Des Peres Hospital","CST LEG SHRT C",326
"Saint Luke's Des Peres Hospital","CST LEG SHT A FG",1044
"Saint Luke's Des Peres Hospital","CST PLASTER A S",561
"Saint Luke's Des Peres Hospital","CST PROTCTR",140
"Saint Luke's Des Peres Hospital","CUFF TOURNIQUET",302
"Saint Luke's Des Peres Hospital","CUP NOSE",43
"Saint Luke's Des Peres Hospital","CUTTER RETROGRADE DUAL",982
"Saint Luke's Des Peres Hospital","CYSTITOME IRRIGATING",232
"Saint Luke's Des Peres Hospital","DAM SILICONE PUSHLOCK",84
"Saint Luke's Des Peres Hospital","DECANTER BAG",45
"Saint Luke's Des Peres Hospital","DERMACARRIER",135
"Saint Luke's Des Peres Hospital","DETR CP CO2",38
"Saint Luke's Des Peres Hospital","DEV BN FILLER",840
"Saint Luke's Des Peres Hospital","DEV BN TAMP INFLATABLE",5685
"Saint Luke's Des Peres Hospital","DEV CUTTING",888
"Saint Luke's Des Peres Hospital","DEV HAND ACCESS LAP",2522
"Saint Luke's Des Peres Hospital","DEV INFLATION",259
"Saint Luke's Des Peres Hospital","DEV LAP SEAL DIV",2029
"Saint Luke's Des Peres Hospital","DEV LAP VES SEAL",2833
"Saint Luke's Des Peres Hospital","DEV LDLOCK SPECTRA518018",2155
"Saint Luke's Des Peres Hospital","DEV LDLOCK SPECTRA518019",2155
"Saint Luke's Des Peres Hospital","DEV LDLOCK SPECTRA518039",1816
"Saint Luke's Des Peres Hospital","DEV LDLOCK SPECTRA518062",1816
"Saint Luke's Des Peres Hospital","DEV QCK LOAD TI KNOT",162
"Saint Luke's Des Peres Hospital","DEV RETRIEVAL INSERTABLE",1959
"Saint Luke's Des Peres Hospital","DEV SEALER DIVIDER",2281
"Saint Luke's Des Peres Hospital","DEV TITANM KNOT TK5",214
"Saint Luke's Des Peres Hospital","DEV TUNNELER",338
"Saint Luke's Des Peres Hospital","DIALYSATE 2000 2999ML PD",343
"Saint Luke's Des Peres Hospital","DIALYSATE 3000 3999ML PD",208
"Saint Luke's Des Peres Hospital","DIL VESSEL",105
"Saint Luke's Des Peres Hospital","DRAINAGE SYSTEM",126
"Saint Luke's Des Peres Hospital","DRILL BITS 1",1014
"Saint Luke's Des Peres Hospital","DRILL BITS 2",694
"Saint Luke's Des Peres Hospital","DRILL HAND IVAS",386
"Saint Luke's Des Peres Hospital","DRILL SLEEVE DISP",1626
"Saint Luke's Des Peres Hospital","DRIVER DISP SCREW",878
"Saint Luke's Des Peres Hospital","DRL WIRE PASS",168
"Saint Luke's Des Peres Hospital","DRN BLAKE",386
"Saint Luke's Des Peres Hospital","DRN CHEST",1556
"Saint Luke's Des Peres Hospital","DRN CHST HEIMLICH VALVE",174
"Saint Luke's Des Peres Hospital","DRN JACKPRAT",237
"Saint Luke's Des Peres Hospital","DRN PENROSE",77
"Saint Luke's Des Peres Hospital","DRN RESER",173
"Saint Luke's Des Peres Hospital","DRN SUMP SALEM",128
"Saint Luke's Des Peres Hospital","DRP BARRIER",209
"Saint Luke's Des Peres Hospital","DRP LAP PEDI",301
"Saint Luke's Des Peres Hospital","DRP LAP T SHET",181
"Saint Luke's Des Peres Hospital","DRP STRI POUCH",126
"Saint Luke's Des Peres Hospital","DRP TUR",149
"Saint Luke's Des Peres Hospital","DRS ABD PD",19
"Saint Luke's Des Peres Hospital","DRS ALGINATE",57
"Saint Luke's Des Peres Hospital","DRS ANTIMICROBIAL I",388
"Saint Luke's Des Peres Hospital","DRS DUO DERM 8X8",114
"Saint Luke's Des Peres Hospital","DRS EYE PD",19
"Saint Luke's Des Peres Hospital","DRS EYE SHIELD",4
"Saint Luke's Des Peres Hospital","DRS FLUFF KER10",57
"Saint Luke's Des Peres Hospital","DRS GEL PAD",52
"Saint Luke's Des Peres Hospital","DRS HYDROFIBER AG",70
"Saint Luke's Des Peres Hospital","DRS KERLIX",79
"Saint Luke's Des Peres Hospital","DRS OPSITE IV",69
"Saint Luke's Des Peres Hospital","DRS OPSITE LG",30
"Saint Luke's Des Peres Hospital","DRS OPSITE MD",65
"Saint Luke's Des Peres Hospital","DRS PCKNG NASAL",964
"Saint Luke's Des Peres Hospital","DRS PET AD 3X3",37
"Saint Luke's Des Peres Hospital","DRS PET AD 3X8",26
"Saint Luke's Des Peres Hospital","DRS PET VS 1X8",48
"Saint Luke's Des Peres Hospital","DRS PET VS 3X18",48
"Saint Luke's Des Peres Hospital","DRS PK IODO 1 2",114
"Saint Luke's Des Peres Hospital","DRS PK IODO 1 4",114
"Saint Luke's Des Peres Hospital","DRS PK IODO 1IN",114
"Saint Luke's Des Peres Hospital","DRS PK IODO 2IN",114
"Saint Luke's Des Peres Hospital","DRS PK NU GZ A S",147
"Saint Luke's Des Peres Hospital","DRS SPNG 4X4 2P",2
"Saint Luke's Des Peres Hospital","DRS STERI STRIP 1IN",16
"Saint Luke's Des Peres Hospital","DRS STICK",22
"Saint Luke's Des Peres Hospital","DRS TUBIGRIP 9",51
"Saint Luke's Des Peres Hospital","DRS WND ANY",54
"Saint Luke's Des Peres Hospital",NA,995
"Saint Luke's Des Peres Hospital",NA,331
"Saint Luke's Des Peres Hospital",NA,288
"Saint Luke's Des Peres Hospital",NA,24
"Saint Luke's Des Peres Hospital",NA,450
"Saint Luke's Des Peres Hospital",NA,10
"Saint Luke's Des Peres Hospital",NA,47
"Saint Luke's Des Peres Hospital",NA,21
"Saint Luke's Des Peres Hospital",NA,105
"Saint Luke's Des Peres Hospital",NA,130
"Saint Luke's Des Peres Hospital",NA,57
"Saint Luke's Des Peres Hospital",NA,75
"Saint Luke's Des Peres Hospital",NA,7814
"Saint Luke's Des Peres Hospital",NA,365
"Saint Luke's Des Peres Hospital",NA,5148
"Saint Luke's Des Peres Hospital",NA,477
"Saint Luke's Des Peres Hospital",NA,663
"Saint Luke's Des Peres Hospital",NA,434
"Saint Luke's Des Peres Hospital",NA,1395
"Saint Luke's Des Peres Hospital",NA,2043
"Saint Luke's Des Peres Hospital",NA,315
"Saint Luke's Des Peres Hospital",NA,218
"Saint Luke's Des Peres Hospital",NA,1218
"Saint Luke's Des Peres Hospital",NA,28
"Saint Luke's Des Peres Hospital",NA,38
"Saint Luke's Des Peres Hospital",NA,237
"Saint Luke's Des Peres Hospital",NA,1198
"Saint Luke's Des Peres Hospital",NA,2044
"Saint Luke's Des Peres Hospital",NA,1454
"Saint Luke's Des Peres Hospital",NA,994
"Saint Luke's Des Peres Hospital",NA,523
"Saint Luke's Des Peres Hospital",NA,1357
"Saint Luke's Des Peres Hospital",NA,156
"Saint Luke's Des Peres Hospital",NA,266
"Saint Luke's Des Peres Hospital",NA,187
"Saint Luke's Des Peres Hospital",NA,2
"Saint Luke's Des Peres Hospital",NA,42
"Saint Luke's Des Peres Hospital","ELCT COAG ANGLD PNT",344
"Saint Luke's Des Peres Hospital","ELCTRD EKGSUB",697
"Saint Luke's Des Peres Hospital","ELCTRD FLAT BLD",118
"Saint Luke's Des Peres Hospital","ELCTRD FULGURATING",352
"Saint Luke's Des Peres Hospital","ELCTRD KNF",698
"Saint Luke's Des Peres Hospital","ELCTRD LOOP",286
"Saint Luke's Des Peres Hospital","ELCTRD NDL 2 CHANEL PR",478
"Saint Luke's Des Peres Hospital","ELCTRD NDL EEG",100
"Saint Luke's Des Peres Hospital","ELCTRD PACING",415
"Saint Luke's Des Peres Hospital","ELCTRD RESECT RLLR BALL",384
"Saint Luke's Des Peres Hospital","ELCTRD VAPOR",1508
"Saint Luke's Des Peres Hospital","ELECTRODES ROLLERBALL 24",379
"Saint Luke's Des Peres Hospital","ENDO BABCOCK",944
"Saint Luke's Des Peres Hospital","ENDO CATCH SAC",1183
"Saint Luke's Des Peres Hospital","ENDO DISSECTOR",2191
"Saint Luke's Des Peres Hospital","ENDO GRASPER",363
"Saint Luke's Des Peres Hospital","ENDO IRRIGATOR",641
"Saint Luke's Des Peres Hospital","ENDO ONSEAL REDUCER CAP",114
"Saint Luke's Des Peres Hospital","ENDO OVERTUBE",483
"Saint Luke's Des Peres Hospital","ENDO SHEARS",790
"Saint Luke's Des Peres Hospital","ENDO STAPLER",267
"Saint Luke's Des Peres Hospital","ENDOCLIP APPLIER DISP",1221
"Saint Luke's Des Peres Hospital","ENDOPATH",288
"Saint Luke's Des Peres Hospital","ENDOSCRUB",283
"Saint Luke's Des Peres Hospital","ENEMA BA PREP KT",23
"Saint Luke's Des Peres Hospital","ENEMA BOWEL EVAC",16
"Saint Luke's Des Peres Hospital","ENEMA OIL RETNT",5
"Saint Luke's Des Peres Hospital","ENEMA PHOS",2
"Saint Luke's Des Peres Hospital","EVC BLADDER",298
"Saint Luke's Des Peres Hospital","EXERCISER BALL",160
"Saint Luke's Des Peres Hospital","EXFX CLAMP I",1927
"Saint Luke's Des Peres Hospital","EXFX DIGIT WIDGET",4126
"Saint Luke's Des Peres Hospital","EXT DRN BG",102
"Saint Luke's Des Peres Hospital","EXT MIRROR",138
"Saint Luke's Des Peres Hospital","EXTR BALN STONE",1904
"Saint Luke's Des Peres Hospital","FEED ENTRL ST",23
"Saint Luke's Des Peres Hospital","FEM CANAL BRUSH",162
"Saint Luke's Des Peres Hospital","FEM COMP ARCH",899
"Saint Luke's Des Peres Hospital","FETHER WGHT REACHR",96
"Saint Luke's Des Peres Hospital","FILTER PALL I",353
"Saint Luke's Des Peres Hospital","FILTER TPN IV",94
"Saint Luke's Des Peres Hospital","FLOW CONT VLV CF",2924
"Saint Luke's Des Peres Hospital","FLTR BLD PALL",306
"Saint Luke's Des Peres Hospital","FLTR CIRCUIT",40
"Saint Luke's Des Peres Hospital","FORK BLT UP HNDL",51
"Saint Luke's Des Peres Hospital","FORK WGHTD",115
"Saint Luke's Des Peres Hospital","FRCP DISP 1",1718
"Saint Luke's Des Peres Hospital","FRCP GRSP",1290
"Saint Luke's Des Peres Hospital","FRCP GRSPNG",1322
"Saint Luke's Des Peres Hospital","FUNNEL",175
"Saint Luke's Des Peres Hospital","GARMENT COMPRESSION",609
"Saint Luke's Des Peres Hospital","GASTROSTOMY TUBE",104
"Saint Luke's Des Peres Hospital","GCATH MYLOTEC VIDEO",2861
"Saint Luke's Des Peres Hospital","GDE DRILL",360
"Saint Luke's Des Peres Hospital","GDE NDL BX COMP",118
"Saint Luke's Des Peres Hospital","GDE SINUS CORON WORLEY",954
"Saint Luke's Des Peres Hospital","GEL INTRASITE",65
"Saint Luke's Des Peres Hospital","GEL ULTRASONIC",37
"Saint Luke's Des Peres Hospital","GINTRO AGILIS STRB NPEEL",3476
"Saint Luke's Des Peres Hospital","GINTRO EP IC FC PEELAWAY",1481
"Saint Luke's Des Peres Hospital","GLUE FIBRIN DRL",4626
"Saint Luke's Des Peres Hospital","GLV ISOTONER",130
"Saint Luke's Des Peres Hospital","GRASPER ALLIG MINI LAP",665
"Saint Luke's Des Peres Hospital","GRASPER SUTURE",1194
"Saint Luke's Des Peres Hospital","GRSPR TISS HELIX TIP",635
"Saint Luke's Des Peres Hospital","GUIDE CUSTOM KNEE",1591
"Saint Luke's Des Peres Hospital","GUIDEWIRE",181
"Saint Luke's Des Peres Hospital","GUIDEWIRE II",364
"Saint Luke's Des Peres Hospital","GUIDEWIRE III",498
"Saint Luke's Des Peres Hospital","GUIDEWIRE IV",1225
"Saint Luke's Des Peres Hospital","GUIDEWIRE V",1572
"Saint Luke's Des Peres Hospital","GUIDEWIRE VI",651
"Saint Luke's Des Peres Hospital","GW DRILL TIP",425
"Saint Luke's Des Peres Hospital","GW EXCHNG ZEBRA SNGL USE",3033
"Saint Luke's Des Peres Hospital","GW FLOWIRE DOPPLER",3253
"Saint Luke's Des Peres Hospital","GW GLIDEWIRE GOLD",643
"Saint Luke's Des Peres Hospital","GW HITORQ STD",430
"Saint Luke's Des Peres Hospital","GW HP JAGWIRE SNGL USE",347
"Saint Luke's Des Peres Hospital","GW PRESSR AERIS AGILE TP",1748
"Saint Luke's Des Peres Hospital","GW PTCA IT TRACKWIRE",1471
"Saint Luke's Des Peres Hospital","GW TRACER WILSONCOOK",1561
"Saint Luke's Des Peres Hospital","GZ PACKING VAG",44
"Saint Luke's Des Peres Hospital","HAND EXER SOFT",43
"Saint Luke's Des Peres Hospital","HANDHELPER",136
"Saint Luke's Des Peres Hospital","HEEL ELBOW PROTECTOR",80
"Saint Luke's Des Peres Hospital","HEMOSTAT ABSORB SNOW",218
"Saint Luke's Des Peres Hospital","HEMOSTAT FLOWABLE",360
"Saint Luke's Des Peres Hospital","HEMOSTAT VALVE",365
"Saint Luke's Des Peres Hospital","HL LIMB EA",124
"Saint Luke's Des Peres Hospital","HNDBPC COAG ARGO",853
"Saint Luke's Des Peres Hospital","HNDL SINUS GD CATH",336
"Saint Luke's Des Peres Hospital","HOOK BUTTON",34
"Saint Luke's Des Peres Hospital","ILLUMINATOR SURG DISP",399
"Saint Luke's Des Peres Hospital","IMBL ANKLE AIR",231
"Saint Luke's Des Peres Hospital","IMBL HAND ALUM DISP",632
"Saint Luke's Des Peres Hospital","IMBL KNEE",38
"Saint Luke's Des Peres Hospital","IMBL SHLDR",31
"Saint Luke's Des Peres Hospital","IMP SPACER SINUS TEMP",3120
"Saint Luke's Des Peres Hospital","INCENTIVE SPIRO",245
"Saint Luke's Des Peres Hospital","INCNT FECAL",69
"Saint Luke's Des Peres Hospital","INFL SYR MT",126
"Saint Luke's Des Peres Hospital","INFL SYR W GAUGE",107
"Saint Luke's Des Peres Hospital","INFLATOR",116
"Saint Luke's Des Peres Hospital","INJCTR HAND DISP",207
"Saint Luke's Des Peres Hospital","INJECTR BONE GRFT SUBST",2287
"Saint Luke's Des Peres Hospital","INK TATTOO",179
"Saint Luke's Des Peres Hospital","INSERTR BUTTN DSTL BICEP",606
"Saint Luke's Des Peres Hospital","INST BB TAK FOR SML JNTS",276
"Saint Luke's Des Peres Hospital","INST TUNNELER IVS DISP",1800
"Saint Luke's Des Peres Hospital","INTR ACCUSTICK II ROMRKR",547
"Saint Luke's Des Peres Hospital","INTRO CATH SHTH STD",213
"Saint Luke's Des Peres Hospital","INTRO EP IC N LSR N GD 2",543
"Saint Luke's Des Peres Hospital","INTRO EP IC N LSR N GD 3",339
"Saint Luke's Des Peres Hospital","INTRO PM LEAD",1223
"Saint Luke's Des Peres Hospital","INTRO TRANSFEMORAL BLN",1537
"Saint Luke's Des Peres Hospital","INTRODUCER",642
"Saint Luke's Des Peres Hospital","INTRODUCER GUIDEWIRE",365
"Saint Luke's Des Peres Hospital","IRG MALIS BPLR",353
"Saint Luke's Des Peres Hospital","IV INFUSION SET 21 X 3 4",43
"Saint Luke's Des Peres Hospital","KIT ACL",1087
"Saint Luke's Des Peres Hospital","KIT PENILE PROSTH PREP",2387
"Saint Luke's Des Peres Hospital","KITTNER ENDO",940
"Saint Luke's Des Peres Hospital","KNF ANGLED SLIT",249
"Saint Luke's Des Peres Hospital","KNF ARTHRO",204
"Saint Luke's Des Peres Hospital","KNF BLT UP HNDL",64
"Saint Luke's Des Peres Hospital","KNF CARPEL TNL",833
"Saint Luke's Des Peres Hospital","KNF COLD",697
"Saint Luke's Des Peres Hospital","KNF ENT JPLASMA",931
"Saint Luke's Des Peres Hospital","KNF GRAF",556
"Saint Luke's Des Peres Hospital","KNF LIGHT",580
"Saint Luke's Des Peres Hospital","KNF MYRINGOTOMY",187
"Saint Luke's Des Peres Hospital","KNF ROCKER SOLID",55
"Saint Luke's Des Peres Hospital","KNF ROCKR",119
"Saint Luke's Des Peres Hospital","KNF SURG EYE",139
"Saint Luke's Des Peres Hospital","KT ABG",19
"Saint Luke's Des Peres Hospital","KT ABLATION",15687
"Saint Luke's Des Peres Hospital","KT ABLATION RF",3973
"Saint Luke's Des Peres Hospital","KT ACCESS",2117
"Saint Luke's Des Peres Hospital","KT ACCESS BAND",3328
"Saint Luke's Des Peres Hospital","KT ACCESS LD LOCK RMVL",512
"Saint Luke's Des Peres Hospital","KT ACCESS VERTEBRAL BODY",386
"Saint Luke's Des Peres Hospital","KT ACCESSORY AMS 800",2790
"Saint Luke's Des Peres Hospital","KT ACCESSORY PIP",1313
"Saint Luke's Des Peres Hospital","KT ACL TRNSTIBIAL DISP",484
"Saint Luke's Des Peres Hospital","KT ACROHPLSTY ELECT DISP",2635
"Saint Luke's Des Peres Hospital","KT ANCHOR SOFT DISP",757
"Saint Luke's Des Peres Hospital","KT APPLICTR ENT HEMOSTAT",552
"Saint Luke's Des Peres Hospital","KT ARTERY RADIL",52
"Saint Luke's Des Peres Hospital","KT ARTHROSCOPY HIP",638
"Saint Luke's Des Peres Hospital","KT AUTOTRANS WOUND DRAIN",309
"Saint Luke's Des Peres Hospital","KT BIOTENODES DISP SCREW",636
"Saint Luke's Des Peres Hospital","KT BN PREP",913
"Saint Luke's Des Peres Hospital","KT BX BN",4594
"Saint Luke's Des Peres Hospital","KT CARPAL TNNL RELR",1010
"Saint Luke's Des Peres Hospital","KT CARTLG BX TRNSPRT",1654
"Saint Luke's Des Peres Hospital","KT CATH DIALYSH",291
"Saint Luke's Des Peres Hospital","KT CATH EXPANSION",252
"Saint Luke's Des Peres Hospital","KT CATH VENOUS ACCESS",628
"Saint Luke's Des Peres Hospital","KT CHARGER NSTIM",5149
"Saint Luke's Des Peres Hospital","KT CHOLANGIOGRAPHY",575
"Saint Luke's Des Peres Hospital","KT CLIP GUN",522
"Saint Luke's Des Peres Hospital","KT CLOSE TROCAR WND",342
"Saint Luke's Des Peres Hospital","KT COLLAGEN INCNT INTROD",361
"Saint Luke's Des Peres Hospital","KT COMPARTMENT SYNDROM",364
"Saint Luke's Des Peres Hospital","KT CONTRAST ADMIN WORLEY",120
"Saint Luke's Des Peres Hospital","KT CRICOTHYROTOMY",447
"Saint Luke's Des Peres Hospital","KT CYTO",1541
"Saint Luke's Des Peres Hospital","KT DILATOR SPINAL",3280
"Saint Luke's Des Peres Hospital","KT DISP ZIPTIGHT FIX DVC",1408
"Saint Luke's Des Peres Hospital","KT DRAPE RIO W POCKETS",113
"Saint Luke's Des Peres Hospital","KT DRILL BIT",1470
"Saint Luke's Des Peres Hospital","KT DRN VAC SYS",341
"Saint Luke's Des Peres Hospital","KT EAR DRS",255
"Saint Luke's Des Peres Hospital","KT ELECTRD SURFACE",1157
"Saint Luke's Des Peres Hospital","KT ENDO VEIN HARVEST",4119
"Saint Luke's Des Peres Hospital","KT ENDOSCOPIC SUT",1179
"Saint Luke's Des Peres Hospital","KT EPI SPINAL ANES",45
"Saint Luke's Des Peres Hospital","KT EPID W MED",142
"Saint Luke's Des Peres Hospital","KT EYE CR",810
"Saint Luke's Des Peres Hospital","KT FEM FIX TOGGLELC DISP",1563
"Saint Luke's Des Peres Hospital","KT GASTRC LAVAG",599
"Saint Luke's Des Peres Hospital","KT HEMOCONC",1880
"Saint Luke's Des Peres Hospital","KT HYSTERO FLUID COLLECT",1375
"Saint Luke's Des Peres Hospital","KT IABP INSERT",1731
"Saint Luke's Des Peres Hospital","KT INFLATOR SINUS BLN",492
"Saint Luke's Des Peres Hospital","KT INSERT PERC 2 9 PSHLK",1052
"Saint Luke's Des Peres Hospital","KT INSTR DSP MINI SUTRTK",557
"Saint Luke's Des Peres Hospital","KT INSTR HAMMERTOE FIX",1045
"Saint Luke's Des Peres Hospital","KT INSTRUMENT CLAVICLE",1466
"Saint Luke's Des Peres Hospital","KT INTUBATION",828
"Saint Luke's Des Peres Hospital","KT IRR WND",3200
"Saint Luke's Des Peres Hospital","KT JACKSON TBL PT CR",140
"Saint Luke's Des Peres Hospital","KT KNEE PAD",127
"Saint Luke's Des Peres Hospital","KT KNEE PROCEDR TRACKING",415
"Saint Luke's Des Peres Hospital","KT LAP CHOLECY",746
"Saint Luke's Des Peres Hospital","KT LD END CAP",96
"Saint Luke's Des Peres Hospital","KT LIPO",895
"Saint Luke's Des Peres Hospital","KT MICRO ACCESS",193
"Saint Luke's Des Peres Hospital","KT MOUTH CR W SUCT",67
"Saint Luke's Des Peres Hospital","KT NASO EPISTAX",454
"Saint Luke's Des Peres Hospital","KT NEDL BX",205
"Saint Luke's Des Peres Hospital","KT OSTEOCHRONDAL",2428
