Mnemonic,Name,Std Price
LOSA1TAB42,losartan/hctz 50/12.5mg 1 EACH TABLET,$11.25
LOSA25TA4,losartan 25 MG TABLET,$2.55
LOSA50TA80,losartan 50 MG TABLET,$3.05
LOVA10TA44,lovastatin 10 MG TABLET,$6.08
LOVA20TA72,lovastatin 20 MG TABLET,$10.67
LOVA40TA60,lovastatin 40 MG TABLET,$19.22
LOXA5CAP2,LOXAPINE 5 MG CAPSULE,$4.95
LUBI24CA3,lubiprostone 24 MCG CAPSULE,$27.86
LUBI8CAP2,lubiprostone 8 MCG CAPSULE,$27.72
LURA120T,lurasidone 120 MG TABLET,$243.52
LURA20TA,lurasidone 20 MG TABLET,$135.08
LURA40TA3,lurasidone 40 MG TABLET,$135.08
LUTE10TA2,lutein 10 MG TABLET,$2.50
LUTE20CA16,lutein 20 MG CAPSULE,$2.50
LUTE6CAP11,lutein 6 MG CAPSULE,$2.50
LYSI500T,lysine 500 MG TABLET,$2.50
MAG150OR,mag hydrox/aluminum/simet susp 150 ML ORAL.SUSP,$7.47
MAG30ORA,magnesium/aluminum/simeth susp 30 ML ORAL.SUSP,$7.61
MAG355OR3,Gaviscon Susp 355 ML ORAL.SUSP,$27.45
MAG355OR85,mag hydrox/aluminum/simet susp 30 ML ORAL.SUSP,$21.11
MAGN100T6,magnesium citrate 100 MG TABLET,$2.50
MAGN250T19,magnesium oxide 250 MG TABLET,$2.50
MAGN27TA,magnesium amino acid chelate 27 MG TABLET,$2.50
MAGN296S5,magnesium citrate soln 300 ML BOTTLE,$4.55
MAGN2PIG,magnesium premix 2 GM/50 ML PREMIX,$58.32
MAGN400O3,magnesium hydroxide 30 ML UDC,$8.78
MAGN400T27,magnesium oxide 400 MG TABLET,$2.50
MAGN40IV,"magnesium premix 40 GM/1,000 ML IV.SOLN",$45.00
MAGN454C,epsom salt 454 APPLICATIO/454 GM PACKAGE,$4.15
MAGN4PIG,magnesium premix 4 GM/100 ML PREMIX,$32.54
MAGN4VIA12,magnesium sulfate 40 MEQ/10 ML VIAL,$7.79
MAGN4VIA18,magnesium sulfate 80 MEQ/20 ML VIAL,$16.20
MAGN4VIA8,magnesium sulfate 8 MEQ/2 ML VIAL,$7.11
MAGN500T,magnesium oxide 500 MG TABLET,$2.50
MAGN500T6,MAGNESIUM OXIDE 500 MG TABLET,$2.50
MAGN64TA2,magnesium chloride 64 MG TABLET,$2.50
MAGN71.5,Slow-Mag 71.5 MG TABLET,$2.50
MAGN84TA6,magnesium l-lactate 84 MG TABLET,$2.50
MANN200I5,mannitol soln 200 MG/ML IV.SOLN,$88.40
MEAS1250,"measles,mumps rubella vaccine 0.5 ML VIAL",$259.12
MEAS1VIA,Proquad (MMR/Varicella) 0.5 ML VIAL,$697.94
MECL12.546,meclizine 12.5 MG TABLET,$3.55
MECL-23,meclizine 25 MG TABLET,$2.95
MEDR10TA,medroxyPROGESTERone 10 MG TABLET,$22.10
MEDR150V,medroxyPROGESTERone depo 150 MG/ML VIAL,$610.12
MEDR2.5T2,medroxyPROGESTERone 2.5 MG TABLET,$2.50
MEDR5TAB9,medroxyPROGESTERone 5 MG TABLET,$2.50
MEGE400O23,megestrol susp 400 MG/10 ML ORAL.SUSP,$20.39
MEGE40TA4,megestrol 40 MG TABLET,$6.17
MEGE625O,megestrol 625 MG/5 ML ORAL.SUSP,$117.84
MELA10TA5,melatonin 10 MG TABLET,$2.50
MELA1TAB20,melatonin 1 MG TABLET,$2.50
MELA3TAB55,melatonin 3 MG TABLET,$2.50
MELA5TAB,melatonin 5 MG TABLET,$2.50
MELO-16,meloxicam 15 MG TABLET,$21.78
MELO7.5T45,meloxicam 7.5 MG TABLET,$7.47
MEMA10TA4,memantine 10 MG TABLET,$30.47
MEMA14CA6,Namenda XR 14 MG CAPSULE,$56.60
MEMA1CAP,memantine/donepezil 7/10 mg 1 EACH CAPSULE,$56.32
MEMA1CAP2,memantine/donepezil 10/14 mg 1 EACH CAPSULE,$56.32
MEMA1CAP3,memantine/donepezil 10/21 mg 1 EACH CAPSULE,$56.32
MEMA1CAP4,memantine/donepezil 28/10 mg 1 EACH CAPSULE,$56.32
MEMA21CA2,Namenda XR 21 MG CAPSULE,$56.60
MEMA28CA6,Namenda XR 28 MG CAPSULE,$56.60
MEMA5TAB22,memantine 5 MG TABLET,$3.30
MENI0.5S5,meningococcal B vaccine 0.5 ML SYRINGE,$577.50
MENI1KIT2,menveo vaccine 0.5 ML VIAL,$416.50
MENT113.,Freeze It Relief Gel 113.4 GM TUBE,$27.00
MENT113O9,menthol/zinc oxide oint 113gm 113 APPLICATIO/113 GM TUBE,$15.98
MENT222L,Sarna 222 APPLICATIO/222 ML BOTTLE,$30.42
MENT226.,Therapeutic Mineral Ice Gel 226.8 GM TUBE,$28.89
MENT3.5O,menthol/zinc oxide 1 PACKET PACKET,$2.50
MENT6.1L3,menthol LOZENGE,$2.50
MENT7.5L4,menthol 1 LOZENGE LOZENGE,$2.50
MEPE25SY2,meperidine 25 MG/ML SYRINGE,$26.78
MEPE50AM,meperidine 50 MG/ML AMPULE,$16.47
MEPE50SY2,meperidine 50 MG/ML SYRINGE,$27.68
MEPI20VI,mepivacaine-MPF 2% 20 ML VIAL,$20.52
MERO1VIA13,"meropenem 1,000 MG VIAL",$48.00
MESA250C,mesalamine 250 MG CAPSULE,$12.06
METAX800,metaxalone 800 MG TABLET,$30.83
METF100020,"metFORMIN 1,000 MG TABLET",$6.17
METF-129,Metformin 1000 mg ER TABLET,$62.24
METF-182,metFORMIN XR 500 MG TABLET,$2.50
METF-185,metFORMIN 850 MG TABLET,$4.25
METF-187,metFORMIN 500 MG TABLET,$2.50
METH0.2A,methylergonovine 0.2 MG/ML AMPUL,$38.61
METH0.2T12,methylergonovine 0.2 MG TABLET,$108.40
METH0.2V2,methylergonovine 0.2 MG/ML VIAL,$98.80
METH1000,"SOLU-Medrol 1,000 MG/8 ML VIAL",$210.36
METH100S4,methohexital 100 MG/10 ML SYRINGE,$106.28
METH10OR3,Methadone Intensol 10 MG/ML ORAL.CONC,$4.25
METH10TA3,methadone 10 MG TABLET,$2.50
METH10TA4,methylphenidate 10 MG TABLET,$4.70
METH10VI2,methylene blue 1% 10 ML VIAL,$626.43
METH125V,SOLU-Medrol 125 MG/2 ML VIAL,$43.61
METH12VI,methylnaltrexone 12 MG/0.6 ML VIAL,$381.50
METH16TA2,methylPREDNISolone 16 MG TABLET,$14.00
METH1ADH7,menthol/methyl salicylate TDS 1 EACH PATCH,$4.68
METH1TAB12,methenamine hippurate 1 GM TABLET,$8.01
METH1TAB23,methenamine hippurate 1 GM TABLET,$7.88
METH1VIA3,methylene blue 1% 1 ML VIAL,$66.92
METH2.5T14,methotrexate 2.5 MG TABLET,$12.47
METH20TA,methylphenidate 20 MG TABLET,$6.08
METH25VI6,methotrexate 50 MG/2 ML VIAL,$17.10
METH28OI,Analgesic Balm 28 GM TUBE,$7.97
METH35.4,menthol/methyl salicylate oint 35.4 APPLICATIO/35.4 GM TUBE,$10.94
METH40VI,SOLU-Medrol 40 MG/ML VIAL,$27.09
METH40VI10,DEPO-Medrol 40 MG/ML VIAL,$40.23
METH4TAB33,methylPREDNISolone dosepack 84 MG TAB.DS.PK,$95.76
METH4TAB34,methylPREDNISolone 4 MG TABLET,$2.50
METH500T25,methocarbamol 500 MG TABLET,$2.55
METH500V,SOLU-Medrol 500 MG/4 ML VIAL,$156.20
METH500V3,methohexital 500 MG VIAL,$265.08
METH5TAB10,methylphenidate 5 MG TABLET,$3.65
METH5TAB3,methadone 5 MG TABLET,$2.50
METH5TAB60,methIMAzole 5 MG TABLET,$2.50
METH750T2,methocarbamol 750 MG TABLET,$2.50
METH80VI4,DEPO-Medrol 80 MG/ML VIAL,$62.08
METH85CR11,icy hot ointment 85 APPLICATIO/85 GM TUBE,$18.41
METH85CR8,Muscle Rub 85 GM TUBE,$15.71
METH8TAB2,methylPREDNISolone 8 MG TABLET,$9.05
METO100T94,metoprolol tart 100 MG TABLET,$2.50
METO-101,metoprolol succ 25 MG TABLET,$4.85
METO-103,metoprolol succ 50 MG TABLET,$4.85
METO-105,metoprolol succ 100 MG TABLET,$6.30
METO10SO4,metoclopramide soln 10 MG/10 ML UDC,$2.70
METO10TA54,metOLazone 10 MG TABLET,$6.80
METO10TA57,metoclopramide 10 MG TABLET,$2.50
METO2.5T2,metOLazone 2.5 MG TABLET,$7.47
METO200T22,metoprolol succ 200 MG TABLET,$11.34
METO-24,metoprolol tart 50 MG TABLET,$2.50
METO25TA96,metoprolol tart 25 MG TABLET,$2.50
METO5TAB,metoclopramide 5 MG TABLET,$2.50
METO5TAB21,metOLazone 5 MG TABLET,$14.00
METO5VIA22,metoprolol tart 5 MG/5 ML VIAL,$6.75
METO5VIA7,metoclopramide 10 MG/2 ML VIAL,$5.00
METR250T82,metroNIDAZOLE 250 MG TABLET,$2.50
METR-36,metroNIDAZOLE 500 MG TABLET,$3.75
METR45GE7,metroNIDAZOLE 0.75% GEL 45gm 45 APPLICATIO/45 GM TUBE,$482.06
METR500P7,metroNIDAZOLE premix 500 MG/100 ML PREMIX,$10.00
METR500P7,metroNIDAZOLE premix 500 MG/100 ML PREMIX,$8.15
METR70GE2,metroNIDAZOLE 0.75% 70gm 7 APPLICATIO/70 GM TUBE,$427.95
MEXI150C2,mexiletine 150 MG CAPSULE,$5.81
MEXI250C,mexiletine 250 MG CAPSULE,$15.75
MGGLUC500,magnesium gluconate 500 MG TABLET (27 mg elemental Mg),$2.50
MICA100V,micafungin 100 MG VIAL,$654.50
MICA40,telmisartan 40 MG TABLET,$29.97
MICA50VI,micafungin 50 MG VIAL,$374.00
MICA80TA,telmisartan 80 MG TABLET,$29.97
MICO28CR,miconazole 2% cream 30gm 28 APPLICATIO/28 GM TUBE,$15.93
MICO45CR5,miconazole 2% vag cream 45gm 5 APPLICATIO/45 GM TUBE,$36.23
MICO71OI,Remedy Phytoplex Antifungal 71 APPLICATIO/71 GM TUBE,$231.72
MICO71PO2,miconazole powder 71 GM BOTTLE,$21.29
MICO85PO4,Remedy Antifungal Powder 85 GM BOTTLE,$30.69
MIDA10SY6,midazolam syrup 10 MG/5 ML SYRUP,$32.99
MIDA2VIA,midazolam 2 MG/2 ML VIAL,$4.20
MIDA5VIA11,midazolam 50 MG/10 ML VIAL,$31.05
MIDA5VIA14,midazolam 5 MG/ML VIAL,$5.40
MIDA5VIA47,midazolam 5 MG/5 ML VIAL,$5.00
MIDA5VIA47,midazolam 5 MG/5 ML VIAL,$4.65
MIDO10T,midodrine 10 MG TABLET,$21.78
MIDO2.5T,midodrine 2.5 MG TABLET,$5.40
MIDO5TAB11,midodrine 5 MG TABLET,$4.65
MILN50TA,milnacipran 50 MG TABLET,$26.15
MILR20PI4,milrinone premix 20 MG/100 ML PREMIX,$48.32
MINE113C,mineral oil/petrolatum cream 113 APPLICATIO/113 GM JAR,$16.97
MINE120C,Eucerin cream 120 GM JAR,$29.25
MINE227P,Vagisil Powder 227 APPLICATIO/227 GM BOTTLE,$10.22
MINE25OI2,mineral oil 25 ML BOTTLE,$24.53
MINE3.5O,mineral oil/petro ophth oint 3.5 APPLICATIO/3.5 GM TUBE,$37.49
MINE3.5O13,"mineral oil/petrolatum, white 3.5 APPLICATIO/3.5 GM TUBE",$9.09
MINE3.5O21,Artificial Tears Ophth Oint 3.5 GM Tube,$17.46
MINE30OI,mineral oil 30 ML OIL,$4.05
MINE7OIN,"mineral oil/petrolatum, white 7 APPLICATIO/7 GM TUBE",$67.64
MIOSTAT,carbachol 0.01% ophth 1.5 ML VIAL,$141.44
MIRA25TA3,mirabegron 25 MG TABLET,$43.12
MIRA50TA,mirabegron 50 MG TABLET,$47.00
MIRACLEMT,lidoca/diphenhy/alum/mg/simeth 90 ML BOTTLE,$35.87
MIRT15TA,mirtazapine 15 MG TABLET,$26.73
MIRT15TA52,mirtazapine ODT 15 MG TABLET,$7.97
MIRT30TA39,mirtazapine 30 MG TABLET,$12.47
MIRT30TA40,mirtazapine ODT 30 MG TABLET,$10.94
MIRT45TA16,mirtazapine 45 MG TABLET,$12.74
MIRT7.5T4,mirtazapine 7.5 MG TABLET,$9.59
MISO100T26,miSOPROStol 100 MCG TABLET,$4.68
MITO20VI,mitoMYcin 20 MG VIAL,"$2,211.93"
MITO5VIA,mitoMYcin 5 MG VIAL,$853.02
MODA200T46,modfinil 200 MG TABLET,$147.96
MOME17SP,Nasonex 17 GM INHALER,$735.21
MOME50CR,mometasone 0.1% cream 50 GM TUBE,$372.75
MONT10TA89,montelukast 10 MG TABLET,$2.50
MONT4TAB5,montelukast chewable 4 MG TABLET,$4.25
MONT5TAB,montelukast chewable 5 MG TABLET,$34.25
MORP0.5A2,morphine PF 5 MG/10 ML AMPUL,$91.40
MORP0.5V,morphine PF 5 MG/10 ML VIAL,$27.54
MORP100S2,morphine oral soln 100 MG/5 ML UDC,$4.20
MORP100S5,morphine oral soln 600 MG/30 ML BOTTLE,$46.00
MORP10CA3,morphine CJ 10 MG/ML SYRINGE,$8.46
MORP10VI5,morphine 10 MG/ML VIAL,$4.55
MORP15TA,morphine-IR 15 MG TABLET,$2.60
MORP15TA7,morphine-ER 15 MG TABLET,$4.20
MORP1AMP2,morphine PF 10 MG/10 ML AMPUL,$63.04
MORP1VIA,morphine 10 MG/10 ML VIAL,$9.99
MORP20CA3,morphine ER 20 MG CAPSULE,$23.54
MORP2SYR12,morphine CJ 2 MG/ML SYRINGE,$23.63
MORP30PC,morphine PCA 30 MG/30 ML PCA,$35.91
MORP30TA,morphine-IR 30 MG TABLET,$4.45
MORP30TA7,morphine-ER 30 MG TABLET,$7.16
MORP4CAR,morphine CJ 4 MG/ML SYRINGE,$8.46
MORP4VIA2,morphine 4 MG/ML VIAL,$4.95
MORP5SYR3,morphine CJ 5 MG/ML SYRINGE,$9.86
MORP60TA5,morphine-ER 60 MG TABLET,$23.94
MORPORAL20,morphine oral soln 20 MG/ML ORALSYR,$2.50
MOVANTIK,Movantik 25 MG TABLET,$46.00
MOXI3DRO2,moxifloxacin ophth soln 60 DROPS/3 ML BOTTLE,$521.50
MOXI400T7,moxifloxacin 400 MG TABLET,$108.76
MSM/120G2,aloe vera/emu oil gel 120 APPLICATIO/120 GM TUBE,$32.36
MUCO2030,"acetylcysteine 20% inh 6,000 MG/30 ML VIAL",$2.50
MULT10VI,infuvite adult MVI 10 ML VIAL,$40.44
MULT1TAB4,multivitamin/minerals 1 EACH TABLET,$2.50
MULT1TAB57,multivitamin TABLET,$2.50
MULT1TAB70,multivit/lycopen/lutein 1 EACH TABLET,$2.50
MULT-247,multivit/iron/folic acid 1 EACH TABLET,$2.50
MULT-383,multivit/ lycopen/lutein/ala 1 EACH TABLET,$2.50
MULT9LIQ4,multivit w/iron liquid 9 MG/15 ML LIQUID,$2.50
MUPI22OI11,mupirocin 2% cream 22gm 22 APPLICATIO/22 GM TUBE,$391.16
MUROINT,sodium chloride 5% oint 3.5 APPLICATIO/3.5 GM TUBE,$72.64
MYCO180T9,mycophenolate 180 MG TABLET,$22.50
MYCO250C25,mycophenolate mofetil 250 MG CAPSULE,$3.75
MYCO360T,mycophenolate 360 MG TABLET,$41.64
MYCOLOGOI,nystatin/triamcinolone oint 15 GM TUBE,$391.79
NABU500T5,nabumetone 500 MG TABLET,$5.85
NABU750T3,nabumetone 750 MG TABLET,$6.89
NADOLOL20,nadolol 20 MG TABLET,$15.26
NAFC1VIA3,"nafcillin 1,000 MG VIAL",$46.72
NAFC2VIA16,"nafcillin 2,000 MG VIAL",$90.80
NALB10AM,nalbuphine 10 MG/ML AMPUL,$16.29
NALB20AM,nalbuphine 20 MG/ML AMPUL,$25.61
NALO0.4V,naloxone 0.4 MG/ML VIAL,$63.32
NALO1SYR,naloxone 1 MG/ML SYRINGE,$132.00
NALT380S,naltrexone microspheres 380 MG SYRINGE,"$3,927.00"
NALT50TA3,naltrexone 50 MG TABLET,$10.67
NAPH15DR25,tetrahydrozoline/zinc ophth 300 DROPS/15 ML BOTTLE,$17.37
NAPR220T84,naproxen sodium 220 MG TABLET,$2.50
NAPR250T,naproxen 250 MG TABLET,$8.51
NAPR-295,naproxen 500 MG TABLET,$2.50
NAPR375,naproxen 375 MG TABLET,$4.65
NAPR550T95,naproxen sodium DS 550 MG TABLET,$16.07
NATA300V,Tysabri 300 MG/15 ML VIAL,"$18,000.00"
NEBI2.5T2,nebivolol 2.5 MG TABLET,$19.62
NEBI5TAB4,nebivolol 5 MG TABLET,$19.62
NEOM10DR11,neo/polymyx/hydrocort otic sus 200 DROPS/10 ML BOTTLE,$300.08
NEOM10DR2,neomy/poly/gramicidin ophth 200 DROPS/10 ML BOTTLE,$204.20
NEOM10SO6,neo/polymyx/hydrocort otic sol 200 DROP/10 ML BOTTLE,$300.08
NEOM14.2,triple antibiotic oint 14gm 14.2 APPLICATIO/14.2 GM TUBE,$15.35
NEOM1OIN3,triple antibiotic oint 0.9gm 1 PACKET PACKET,$2.50
NEOM3.5O7,neosporin ophth oint 3.5gm 3.5 APPLICATIO/3.5 GM TUBE,$182.28
NEOM3.5O9,neo/polymyx/dexa opth oint 3.5 APPLICATIO/3.5 GM TUBE,$63.56
NEOM500T,neomycin 500 MG TABLET,$6.12
NEOM5DRO2,neo/polymyx/dexa ophth soln 100 DROPS/5 ML BOTTLE,$79.44
NEOM7.5D4,neo/polymyx/hydrocort ophth 150 DROPS/7.5 ML BOTTLE,$435.33
NEOS1VIA11,Bloxiverz 10 MG/10 ML VIAL,$183.60
NEPA3DRO,nepafenac 0.1% ophth 60 DROPS/3 ML BOTTLE,$787.50
NEPHROVITE,Nephro-Vite Rx TABLET,$2.50
NEPR237L10,Nepro 237 ML BOTTLE,$13.19
NESI1.5V,nesiritide 1.5 MG/5 ML VIAL,"$3,175.53"
NEX20GRAN,esomeprazole granules 20 MG PACKET,$40.64
NIAC250C2,niacin ER 250 MG CAPSULE,$2.50
NIAC500C2,niacin ER 500 MG CAPSULE,$2.50
NIAC500T60,niacin 500 MG TABLET,$2.50
NICA20CA,NICARDIPINE HCL 20 MG CAPSULE,$9.81
NICA40PI,niCARdipine premix 40 MG/200 ML PREMIX,$665.00
NICO1PAT40,nicotine TDS 7 mg 1 EACH PATCH,$7.70
NICO1PAT41,nicotine TDS 14 mg 1 EACH PATCH,$7.70
NICO1PAT42,nicotine TDS 21 mg 1 EACH PATCH,$7.70
NICO2GUM10,nicotine gum 2 MG GUM,$2.50
NIFE10CA29,NIFEdipine 10 MG CAPSULE,$5.18
NIFE30TA67,NIFEdipine-XL 30 MG TABLET,$5.18
NIFE60TA41,NIFEdipine XL 60 MG TABLET,$11.16
NIFE90TA,NIFEdipine XL 90 MG TABLET,$49.48
NITR0.3T,nitroglycerin 0.3 MG TABLET,$2.85
NITR0.4T12,nitroglycerin 0.4 MG/TAB BOTTLE,$82.16
NITR1OIN,nitroglycerin oint 1 INCH PACKET,$11.30
NITR1PAT25,nitroglycerin TDS 0.1 mg 1 EACH PATCH,$4.40
NITR1PAT26,nitroglycerin TDS 0.2 mg 1 EACH PATCH,$3.75
NITR1PAT30,nitroglycerin TDS 0.4 mg 1 EACH PATCH,$8.46
NITR2.5C2,nitroglycerin-ER 2.5 MG CAPSULE,$3.45
NITR-24,nitrofurantoin ER 100 MG CAPSULE,$9.68
NITR25VI5,nitropress 50 MG/2 ML VIAL,$360.00
NITR30OI,nitroglycerin oint 30gm 1 INCH GRAM,$155.00
NITR4.9S4,nitroglycerin spray 4.9 GM BOTTLE,$654.71
NITR50CA26,nitrofurantoin 50 MG CAPSULE,$6.21
NITR50IN,nitroglycerin/D5W premix 50 MG/250 ML PREMIX,$70.28
NITR50IN2,nitroglycerin/D5W *cath lab* 2 MG/10 ML VIAL,$21.15
NITR6.5C,nitroglycerin-ER 6.5 MG CAPSULE,$4.55
NORE1AMP4,norepineprine 4 MG/4 ML AMPUL,$9.86
NORE1VIA,norepinephrine 4 MG/4 ML VIAL,$80.92
NORF103.,gebauer's stretch spray 3.5 SPRAYS/3.5 OZ CAN,$144.00
NORG1TAB16,Mono-Linyah 1 EACH TABLET,$5.27
NORGEE28D,norgestimate/ethinyl estradiol 0.25 mg/35 mcg 28 TAB/PACKAGE,$6.30
NORT10CA16,nortriptyline 10 MG CAPSULE,$2.50
NORT25CA62,nortriptyline 25 MG CAPSULE,$2.50
NORT50CA11,nortriptyline 50 MG CAPSULE,$12.47
NUTR100023,"Nutren 2.0 1,000 ML LIQUID",$49.00
NYQUCOALL,dextrometh/acetaminophen 295 ML LIQUID,$31.46
NYST100032,"nystatin susp 500,000 UNITS/5 ML UDC",$6.21
NYST15CR2,nystatin/triamcinolone cream 15 GM TUBE,$358.20
NYST15OI4,nystatin oint 15gm 15 APPLICATIO/15 GM TUBE,$56.00
NYST15PO9,nystatin powder 15gm 15 APPLICATIO/15 GM BOTTLE,$77.60
NYST30CR7,nystatin cream 30gm 30 APPLICATIO/30 GM TUBE,$105.00
OCRE300V,ocrelizumab 300 MG/10 ML VIAL,"$48,750.00"
OCTR100V4,octreotide 100 MCG/ML VIAL,$44.73
OFLO5DRO3,ofloxacin 0.3% otic 100 DROPS/5 ML BOTTLE,$380.63
OFLO5DRO4,ofloxacin 0.3% ophth 100 DROPS/5 ML BOTTLE,$98.12
OLAN10TA43,OLANZapine-ODT 10 MG TABLET,$14.76
OLAN10VI3,OLANZapine 10 MG VIAL,$132.00
OLAN15TA2,OLANZapine-ODT 15 MG TABLET,$125.56
OLAN2.5T37,OLANZapine 2.5 MG TABLET,$5.00
OLAN2.5T37,OLANZapine 2.5 MG TABLET,$2.50
OLAN5TAB40,OLANZapine-ODT 5 MG TABLET,$10.08
OLAN5TAB66,OLANZapine 5 MG TABLET,$5.00
OLAN5TAB66,OLANZapine 5 MG TABLET,$2.50
OLIV30OI,OLIVE OIL 30 ML BOTTLE,$29.48
OLME1TAB37,olmesartan /hctz 20/12.5mg 1 EACH TABLET,$34.02
OLME40TA22,olmesartan 40 MG TABLET,$39.29
OLOD4MIS2,olodaterol respimat 4 gm 1 INHALATION INHALATION,$686.49
OLOP2.5D,olopatadine 0.1% ophth 2.5 mL 50 DROPS/2.5 ML BOTTLE,$616.28
OLOP5DRO11,olopatadine 0.1% ophth 5 mL 100 DROPS/5 ML BOTTLE,$170.00
OMAL150V,Xolair 150 MG VIAL,"$3,253.98"
OMEG-88,OMEGA-3/DHA/EPA/FISH OIL 1 EACH CAPSULE,$2.50
OMEP10CA,omeprazole 10 MG CAPSULE,$29.39
OMEP-34,omeprazole 20 MG CAPSULE,$35.55
OMEP40CA76,omeprazole 40 MG CAPSULE,$33.30
OMEP-7,omeprazole 20 MG TABLET,$3.10
ONAB100V,Botox 100 UNIT VIAL,"$2,026.50"
ONAB200V,Botox 200 UNIT VIAL,"$3,606.00"
ONDA-12,ondansetron ODT 4 MG TABLET,$5.22
ONDA-16,ondansetron 4 MG TABLET,$3.75
ONDA4SYR3,ondansetron 4 MG/2 ML SYRINGE,$8.01
ONDA4VIA8,ondansetron 4 MG/2 ML VIAL,$5.00
ONDA4VIA8,ondansetron 4 MG/2 ML VIAL,$4.75
ONDA8TAB24,Ondansetron 8 MG TABLET,$165.84
ONDA8TAB91,ondansetron ODT 8 MG TABLET,$154.00
OPIU1SUP2,B and O 16.2 /30 MG 1 EACH SUPP.RECT,$88.04
ORPH100T3,orphenadrine-ER 100 MG TABLET,$9.81
ORPH30VI3,orphenadrine 60 MG/2 ML VIAL,$63.44
OSEL30CA,oseltamivir 30 MG CAPSULE,$52.60
OSEL6SUS,oseltamivir susp 60 ML BOTTLE,$501.48
OSEL75CA,oseltamivir 75 MG CAPSULE,$57.32
OSIM80TA,osimertinib 80 MG TABLET,"$1,705.27"
OSMO1.5,"Osmolite 1.5 cal tube feeding 1,000 ML BOTTLE",$45.00
OXAC2VIA12,"oxacillin 2,000 MG VIAL",$113.12
OXCA150T22,OXcarbazepine 150 MG TABLET,$2.50
OXCA300O,"OXcarbazepine susp 15,000 MG/250 ML BOTTLE",$579.04
OXCA300O5,OXcarbazepine Susp 300 MG/5 ML SYRINGE,$7.88
OXCA300T5,OXcarbazepine 300 MG TABLET,$11.84
OXY15T,oxyCODONE ER 15 MG TABLET,$21.78
OXYB10TA25,oxybutynin XL 10 MG TABLET,$13.86
OXYB15TA2,oxybutynin XL 15 MG TABLET,$15.17
OXYB5TAB67,oxybutynin XL 5 MG TABLET,$13.82
OXYB5TAB91,oxybutynin 5 MG TABLET,$2.50
OXYC10TA29,oxyCODONE CR 10 MG TABLET,$15.53
OXYC10TA37,oxyCODONE IR 10 MG TABLET,$3.15
OXYC15TA2,oxyCODONE IR 15 MG TABLET,$8.51
OXYC-192,oxyCODONE/APAP 7.5/325 mg 1 EACH TABLET,$12.24
OXYC1TAB15,oxyCODONE/APAP 5/325 mg 1 EACH TABLET,$2.50
OXYC1TAB24,oxyCODONE/APAP 10/325 mg 1 EACH TABLET,$15.98
OXYC20OR10,oxyCODONE oral CONC 20 MG/ML ORAL.CONC,$49.32
OXYC20TA4,oxyCODONE CR 20 MG TABLET,$28.89
OXYC30TA59,oxyCODONE IR 30 MG TABLET,$5.54
OXYC30TAB,oxyCODONE ER 30 MG TABLET,$38.34
OXYC40TA7,oxyCODONE CR 40 MG TABLET,$43.96
OXYC5SOL2,oxyCODONE oral soln 5 MG/5 ML SOLUTION,$6.44
OXYC5TAB5,oxyCODONE IR 5 MG TABLET,$2.50
OXYC60TA2,oxyCODONE ER 60 MG TABLET,$66.48
OXYC80TA6,oxyCODONE ER 80 MG TABLET,$81.92
OXYM15SP5,oxymetazoline nasal spray 15 SPRAYS/15 ML BOTTLE,$3.85
OXYT10VI10,oxytocin 10 UNIT/ML VIAL,$6.71
OXYT20PL8,"oxytocin premix 20 UNIT/1,000 ML PREMIX",$58.56
OXYT30PL29,oxytocin premix 30 UNIT/500 ML PREMIX,$68.60
OZEM0.25,Ozempic 0.25 MG/0.2 ML PEN,$389.00
PALB75CA,palbociclib 75 MG CAPSULE,"$1,881.99"
PALI1.5T,paliperidone ER 1.5 MG TABLET,$97.80
PALI117S,paliperidone sustenna 117 MG/0.75 ML SYRINGE,"$3,446.22"
PALI156S,paliperidone sustenna 156 MG/ML SYRINGE,"$4,769.79"
PALI234S,paliperidone sustenna 234 MG/1.5 ML SYRINGE,"$7,505.07"
PALI3TAB3,paliperidone ER 3 MG TABLET,$97.92
PALI6TAB,paliperidone ER 6 MG TABLET,$122.24
PALI78SY,paliperidone sustenna 78 MG/0.5 ML SYRINGE,"$2,680.37"
PALI9TAB6,paliperidone ER 9 MG TABLET,$221.52
PALO0.25,PALONOSETRON 0.25 MG/5 ML VIAL,"$1,585.50"
PAMI30VI5,Pamidronate 30 MG/10 ML VIAL,$55.24
PANT20TA32,pantoprazole 20 MG TABLET,$2.50
PANT40GR2,pantoprazole granules 40 MG PACKET,$47.92
PANT40TA50,pantoprazole 40 MG TABLET,$2.50
PANTO40IV,pantoprazole 40 MG VIAL,$29.25
PARO10TA51,PARoxetine 10 MG TABLET,$5.45
PARO20TA91,PARoxetine 20 MG TABLET,$2.50
PARO30TA37,PARoxetine 30 MG TABLET,$33.98
PATADAY,Pataday 0.2% ophth 2.5 ML BOTTLE,$690.41
PEG340007,"PEG3350 4,000 ML BOTTLE",$76.68
PEGL8VIA3,Krystexxa 8 MG/ML VIAL,"$55,749.66"
PEME500V,Alimta 500 MG VIAL,$236.00
PENI12006,"bicillin L-A 1,200,000 UNIT/2 ML SYRINGE",$550.80
PENI250T9,penicillin V K 250 MG TABLET,$3.80
PENI50004,"penicillin G potassium 5,000,000 UNIT VIAL",$50.64
PENI500T7,penicillin V K 500 MG TABLET,$4.65
