Price List: SE Health Price List,,
Service Name,Procedure Code,Price ($)
Putty Accell Dbm 2.5cc,,2669.58
Putty Accell Dbm 2.5cc 02-6000-025,,3417.08
Putty Accell Dbm 5cc,,5979.88
Putty Bio 5cc,,3908.28
Putty Bio Dbm 2cc,,1644.47
Putty Dbm 5cc,,4206.67
Putty Dbm Progenix 5ml,,3737.22
Putty Dbm Progenix Plus 2.5cc,,1972.93
Quadraspeheres Expanding Micro,,5041.12
Rack Pin Ball Pack,,361.57
Radial Jaw 4 Jumbo W/needle,,447.76
Reamer Access 52mm 2236-00-011,,1938.72
Reamer Mtp-reamer,,1051.36
Reamer Pat Bld W/pilot Hole#41,,807.67
Recorder Elect Dual Laryn Med,,854.27
Reload Blue 100mm Tcr10,,1007.05
Reload Cutter Regular Tr45b,,706.69
Reload Cutter Thick Tr45g,,706.69
Reload Cutter Vascular Tr45w,,706.69
Reload Echelon 60mm,,584.76
Reload Heavy Wire 90mm Trh90,,594.96
Reload Linear Cutter Sr55,,471.75
Reload Linear Cutter Sr75,,503.49
Reload Staple Gun Cr40b,,890.76
Reload Staple Gun Cr40g,,820.63
Reload Stapler Tr35b,,762.69
Reload Stapler Tr35w,,762.69
Reload Thick Tiss.100mm Trt10,,1007.05
Reservoir Bcr 3000,,477.36
Reservoir Blood Collection,,490.01
Reservois Bioseal Valve Titan,,6300.23
Resus. Breathtech Disp.ped.,,379.18
Retainer  Mcneely Hs3206,,447.21
Retainer Mcnealy Glasan Visc.,,375.95
Retractor  Rotalok,,320.05
Retractor Disposable Dash 4x11,,1371.35
Retractor Spira 20mm 3 Finger,,449.15
Retractor Surgical Gyn,,434.22
Rhino Rockets 47mm  Medium,,272.08
Rib Belt  Male,,101.55
Rib Belt  Woman,,101.55
Ring Retractor 14.1x14.1,,480.42
Ringloc Bi-polar 28x53mm,,2596.98
Rod Carbon 11x350 394.86,,1077.22
Rosch-uchida Trans Jugular Liv,,1737.91
Rota-glide,,513.63
Rr  O2 Set Up-supplies-admin,,387.26
Rubberband Sterile 3.5x1/8,,22.53
Salem Sump 10fr 36in,,26.94
Salem Sump 8fr 24in,,26.94
Saline Normal  5000cc  2b7479,,300.46
Saline Normal 1000cc 2f7124,,34.71
Saline Normal 500cc 2f7123,,34.71
Sccrew Headless 6.5x40,,1341.49
Scissor Tips Disposable,,469.81
Screw Compression 280.99,,123.02
Screw Locking 5.0x60mm Cann,,823.98
Screw Self Drill 1.6,,1039.05
Screw Self-drill Va 4.0x13mm,,1362.04
Screw Self-drill Va 4.5x13mm,,1519.57
Screw Self-drill Va 4.5x14mm,,1519.57
Screw Self-tap Non 2.0x10,,269.10
Screw Set Silo 88901000,,837.18
Screw Set Spire 9240150,,564.41
Screw Stardrive 5.0x54,,847.18
Screwdriver Crosspin 2.3mm,,908.38
Screwdriver Cannulated 2.0mm,,1312.10
Screwdriver Stardrive 1.3x60,,1892.46
Scrub Tray-surg,,115.35
Seal Cannula 400077,,291.44
Seal Cap  Assembly With Access,,2260.57
Seal Sureseal Ii,,336.43
Sealant Duraseal System,,2116.74
Sealant Hemostatic Floseal 5,,771.70
Sealant Progel Pleural Pgps002,,3574.64
Sealer Bipolar Aquamantys 6.0,,2342.32
Sealer Bipolar Mall Aqua W/lgt,,2502.96
Sealer Vein Epidural Aquam.,,2923.62
Sealing Adaptor Ssa-ew-09 .723,,484.23
Sensor Adult Oxisensor D25l 36,,286.68
Sensor Adult Oxytip,,348.30
Sensor Bis Xp Quatro,,423.90
Sensor Oximax Adult,,26.94
Sensors Shunt For Cdi 500,,488.99
25654 - Septal Occluder Cribriform 18,,8829.32
Set Decanting Iv,,19.44
Set Dilator Endo Sz.20/24,,552.84
Set Drill Pin Sulzer,,450.85
Set Epidural Pump 2l3512,,26.94
Set Explor Common Bile Duct,,2313.02
Set Irrigation Level 1 Ir-500,,441.73
Set Micropuncture 5fr,,469.20
Set Synvatec Tubing/handpiece,,106.78
Set Tips Haskal,,2214.94
Set Transjugular Liver Bx Acce,,493.09
Set Tubing In-flow,,454.18
Set Tubing Out-flow,,420.43
Set Y Extension,,336.31
Set-pump Bioflex Titan Intrapu,,29318.49
Sharn Temp.indicator Crystalin,,51.41
Shears Harmonic Focus 9cm Cvd,,2018.62
Sheath 7f 90cm Cordis,,336.74
Sheath 7f Check-flo,,536.23
Sheath Contimination Sleeve,,193.87
Sheath Dry Seal,,1240.60
Sheath Dry Seal 18fr Sdv1828,,1240.60
Sheath Dryseal Sdv2428,,1661.15
Sheath Endoscrub 4mm 0 Degree,,475.45
Sheath Endoscrub 4mm 30 Degree,,434.88
Sheath Lamp 135 8f 407365,,925.20
Sheath Micropuncture 5fr,,440.20
Sheath Safety 9f Long   01.701,,548.43
Sheath Set Uret Access 13/15fr,,604.28
Sheath Tunneler W/bull Tip,,286.68
Sheath Versascope Gynecare,,560.98
Sheeting Silicone 2x2x.020,,234.12
Shell Acetabular 00-6200-050-2,,4176.06
Shell Acetabular 6200-48-22,,3866.70
Shell Acetabular 6200-52-22,,5886.38
Shell Acetabular 6200-56-22,,5886.38
Shell Acetabular 6200-58-20,,4176.06
Shell Contin Ii Multi Hole 52,,11870.06
Shell Continu Multi-hole 52ii,,11870.06
Shell Modular Cup 6202-48-22,,9048.42
Shell Multi-hole Continuum 54,,11870.06
Shell Rnglc+ltd Hold Fin Sz-60,,4433.65
Shoe  Post-op  Dressing,,27.22
Shoe Post-op 2006-xx,,269.89
Shoe Post-op 8813-xx,,244.44
Shoe Post-op Med Lady 2021-12,,160.29
Shoe Post-op Med Male 2020-12,,160.29
Shoe Post-op Mns Large Rubber,,202.42
Shoe Post-op Mns Med Rubber So,,202.42
Shoe Post-op Mns Sml Rubber So,,202.42
Shoe Post-op Sm Ladies 2021-11,,27.22
Shoe Post-op Sm Male 2020-11,,27.22
Shoe Post-op W/laces Med,,168.97
Shoe Post-op Wms Large Rubber,,202.42
Shoe Post-op Wms Med Rubber So,,202.42
Shoe Post-op Wms Sm Rubber Sol,,202.42
Shoulder Implant  S1,,32009.44
Shoulder Modular 10c115,,16586.30
Shunt  Pruitt-inhara 9f,,751.75
Shunt Flo Thru Intralum 1.50mm,,940.74
Shunt Flo Thru Intralum 1.75mm,,940.74
Shunt Flo Thru Intralum 2.00mm,,940.74
Shunt Flo Thru Intralum 2.25mm,,940.74
Shunt Flo Thru Intralum 2.50mm,,940.74
Shunt Flo Thru Intralum 3.00mm,,940.74
Shunt Pruitt Inhara.8f,,743.70
Shunt Strata Assembly 120cm,,18856.48
Shur-clens #1212-wi,,12.26
Sidekick,,487.56
Sideplate Dhs 5-hole 135 Deg,,1200.25
Signature Model Set 42-422566,,4327.40
Sizer Breast Msz10300,,1051.36
Sizer Breast Msz15339,,1051.36
Skin Punch 5mm 953-4229,,45.66
Sleeve Dextrous Large Flr03,,475.30
Sleeve Dextrous Medium Flr02,,469.19
Sleeve Dextrous Small Flr01,,469.19
Sleeve Reg Thigh Length 5330,,496.95
Sleeve Stability 2cb5lt,,430.64
Sleeve Star Velcro,,672.89
Sleeve Sterile Icd Medtronic 01.701,,327.56
Sleeve Traction Lateral Ar1635,,461.22
Sleeve Xcel Stabil 5mm Cb5lt,,431.53
Slick Stylette  Ped,,95.82
Slick Stylette-adult,,95.82
Sling  Arm  Med 15-0224,,47.97
Sling Arm  Ped.,,45.66
Sling Arm #15-0272,,47.97
Sling Arm Foam Vertical,,325.70
Sling Arm Lge #3532-14,,47.97
Sling Arm Med #3532-12,,112.61
Sling Arm Pediatric 10x4,,115.35
Sling Arm Univ. Tx8020-00,,12.26
Sling Arm X-large,,47.97
Sling Disposable Wgs Medium,,435.73
Sling Disposable Xl,,476.25
Slitter Adjustable 6232 01.701,,439.26
Slitter Adjustable 6232 01.723,,439.26
Slitter Ds2a003         01.723,,455.74
Slitter Universal 6230uni .723,,463.06
Snap Cover 6800-9900,,12.26
Snare Micro Sensation Sngl.use,,27.22
Snare Standard System,,1451.30
Somasensor 3100-sd/usa,,536.23
Spacer 25x21mm Altitude,,36306.42
Spacer 37x27x14mm 8 Degree,,36733.55
Spacer 37x27x16mm 12 Deg,,36733.55
Spacer As 5x12x14x4 Deg,,10902.86
Spacer As 5x14x16 4 Deg,,10902.86
Spacer As 6x12x14x4 Deg,,10902.86
Spacer As 6x14x16x4,,11141.62
Spacer As 7x14x16 4-deg,,11141.62
Spacer Avsas 4x14x16 4 Deg,,11141.62
Spacer Avsas 5x12x14x0 Deg,,11141.62
Spacer Avsas 6x12x14x0 Deg,,11141.62
Spacer Avsas 6x14x16x0 Deg,,11141.62
Spacer Avsas 7x12x14x14,,4912.04
Spacer Crns Psr,,5753.20
Spacer Crns Psr 6278844,,5745.83
Spacer Crns Psr 9x14x14,,5753.36
Spacer Humeral Stem,,3201.90
Spacer Roi-c 14x14x7 Mc1313p,,11205.87
Spacer Sover 12 Deg 37x27x10,,36733.55
Spacer Sover 12 Deg 37x27x12,,36733.55
Spacer Sover 8 Deg 37x27x10,,36733.55
Spacer Sover 8 Deg 37x27x12,,36733.55
Spacer Sovereign 37x27x14 12de,,36733.55
Spacer Stalif 39x13x8deg,,24973.48
Spacer Stalif 39x17x12,,24973.48
Spacer Staxx 22x9x7x8,,24560.22
Spacer Staxx 25x9x7 11-1525,,24560.22
Spacer Staxx 25x9x7.8-deg,,24560.22
Spacer Staxx 29x9x7,,24560.22
Spacer Tabered Mod 1363-12-000,,1396.73
Spacer Tapered 1363-10=000,,1341.54
Spears  Weck Surgical,,34.71
Spec Equip/1st Step Select,,421.54
Spec Equip/barimax Ii Bed,,493.17
Spec Equip/bed Bariair,,773.65
Spec Equip/kinair 4w/scales,,482.15
Spec Equip/roto Rest Delta,,653.79
Spec Equip/triadyne Bed,,343.35
Spec Equip/triadyne Proventa,,343.35
Spec Equip-maxair Matress,,443.70
Speculum Er Disp Large Light,,12.26
Speculum Er Disp Medium Light,,12.26
Speculum Er Disp Small Light,,12.26
Sphere Glenoid 36mm,,5946.37
Sphere Marker Reflective Disp,,225.48
Sphincterotome Cann Rx44xhydra,,1472.33
Spinc 800 Ball 72400023/24/25,,5646.51
Splash Shield Zerowet,,12.26
Splint 3x35 One Step Scotch,,374.41
Splint 5x45 One Step Scotch,,395.57
Splint Alum 1/2x18,,42.85
"Splint Alum. 1""",,12.26
Splint Ankle Left Medium,,390.35
Splint Ankle Right Large,,390.35
Splint Ankle Stirrup Brace Uni,,422.66
Splint Boxer,,455.93
Splint Clavicle 25-0702,,146.61
Splint Clavicle 25-0704,,146.61
Splint Denver Large 15-28136,,401.31
Splint Denver Small 15-28116,,401.31
Splint Elbow Aluminum Large,,342.58
Splint Wrist/forarm Med-left,,27.22
Splint Fiberglass 3x12,,196.76
Splint Fiberglass 4x15,,230.06
Splint Fiberglass 4x30,,351.14
Splint Finger Alum,,12.26
Splint Finger Alum 3/4 In,,12.26
Splint Finger Alum 2 In,,12.26
Splint Finger Alum.cot Med.,,12.26
Splint Forearm Lg-l 16-0942,,200.12
Splint Forearm Lg-r 16-0943,,193.87
Splint Forearm Med-left,,193.87
Splint Forearm Med-right,,200.12
Splint Forearm Med-right 1030025,,27.22
Splint Metacarpal Lge-right,,233.50
Splint Metacarpal Lge-Left,,233.50
Splint Metacarpal Med-Right,,233.50
Splint Metatarsal Small-Left,,345.31
Splint Nasal Thernaplasty 3x3,,12.26
Splint Open Lumen Doyle,,441.62
Splint Roll 3m 2in,,442.53
Splint Roll 3m 3in,,461.52
Splint Roll 3m 4in,,470.26
Splint Roll 3m 5in,,487.56
Splint Simple 10,,168.97
Splint Surgical Nail Medium,,370.21
Splint Universal Thumb,,26.94
Splint Wrist/forearm Lge-left,,27.22
Splint Wrist/forearm Ped Left,,208.25
Splint Wrist/forearm Ped Rt,,213.47
Splint Wrist/forearm Sm-left,,213.47
Splint Wrist/forearm X-lge-rt,,213.47
Splint Wrist/forearm Xl-left,,213.47
Sponge Cherry Dissector 30-115,,12.26
Sponge Select 23275-470,,45.66
Sponge Steri 20mm 70820,,4484.91
Spring Guide,,322.87
Sputum Unit,,26.07
Stabilizer Acrobat Om-10000,,4697.43
Stabilizer Axius Vacuum 2,,4979.55
Stabilizer Stable Soft Ii,,2393.94
Stalif Midline 42x11x8 8lt,,24973.48
Stalif Midline 42x17x1.8lt,,24973.48
Stalif Midline 6.5x30x1,,1249.37
Staple Easy Clip Ezm12-10-10,,4135.24
Staple Gun Rotic Cs406,,1834.45
Staple Gun Rotic Cs40b,,1813.62
Staple Remover  Ext,,321.89
Stapler  35w  8033-12,,386.91
Stapler  Pmw35,,309.10
Stapler  Pmr35,,309.10
Stapler 100mm Tlc10,,1923.06
Stapler 30mm Tx30b,,838.19
Stapler 30mm Tx30g,,830.08
Stapler 30mm Tx30v,,897.03
Stapler 30mm Xr30b Reload,,539.17
Stapler 30mm Xr30g Reload,,541.38
Stapler 30mm Xr30v Reload,,558.15
Stapler 60mm Tx60b,,846.86
Stapler 60mm Tx60g,,846.86
Stapler 60mm Xr60b Reload,,566.72
Stapler 60mm Xr60g Reload,,566.72
Stapler Circular 25mm,,2732.20
Stapler Circular 29mm,,2732.20
Stapler Circular Ecs33a,,1370.57
Stapler Echelon Articulating,,4163.40
Stapler Echelon Power Pse60a,,1663.17
Stapler Ecs21 Ea,,5477.10
Stapler Endo Artic Gia Atw35,,1987.63
Stapler Endo Curved 29mm,,1370.57
Stapler Endoscopic Curved,,1411.68
Stapler Heavy Wire 90mm Tlh90,,849.78
Stapler Hemorectory Dev.pph03,,1651.93
Stapler Hernia Lu 174015,,535.54
Stapler Insorb/30 Subcuticular,,452.44
Stapler Pow.lds Tit.lds-15w,,1306.27
Stapler Proxmt Pxw35,,209.22
Stapler Reload 45mm 6r45b,,549.67
Stapler Reload Ecr45g Green,,565.81
Stapler Reload Ecr45w White,,565.81
Stapler Rotic Tit. 30-4.8,,2192.90
Stapler Rotic. 30v 013-618,,2208.33
Stapler Septal,,694.10
Stapler Tct 55,,877.93
Stapler Tct 75,,1375.86
Stapler Thick Tiss.100mm Tct10,,2037.69
Stapler Trt 75,,746.00
Stapler Versatac 174021,,726.29
Statlock,,440.71
Statlock For Foleys,,12.26
Statlock Macro Iv Prem Retract,,12.26
Statlock Microbore Fixed,,6.81
Stay Elastic 2/4 Finger Ret,,466.49
Stblcut Lin 5060902,,544.59
Stem Cemented Versys Advocate,,10174.68
Stem Evolve 8.5 +2 496-s285,,9862.53
Stem Extension 14x80 141614,,2840.44
Stem Kinectiv 16.25,,10404.99
Stem Porocoat 14mm 1130-14-200,,26755.74
Stem Reverse 10mm 4349-10-13,,29333.48
Stem Reverse 14mm 4349-14-13,,35324.00
Stent Bifur 23x13x45,,42606.65
Stent Contra 16x13x124,,21249.93
Stent Contra 16x16x124,,21036.36
Stent Contra 16x28,,21036.36
Stent Endurant Enlw1610c93e,,21036.36
Stent Excluder Endoaaa Pxc1210,,16999.94
Stent Femoral Fiber Meta14x140,,15601.68
Stent Graft Aorti Encf2828c49e,,18259.98
Stent Graft Bif Enbf2813c166e,,42606.65
Stent Graft Bif Enbf2816c145e,,42606.65
Stent Graft Bifur Enbf2516c166,,42606.65
Stent Graft Bifur Enbf2813c145,,42606.65
Stent Graft Bifurcate,,42606.65
Stent Graft Bifurcated,,42606.65
Stent Graft Cont Enlw1616c93e,,19861.75
Stent Graft Contra Limb Endura,,21036.36
Stent Graft Contralateral Limb,,21036.36
Stent Graft Contralateral Limb ENLW1610C124E,,21249.93
Stent Graft End Enbf2820c145e,,42606.65
Stent Graft Endur Enlw1620c82e,,19114.26
Stent Graft Endurant Bif,,42606.65
Stent Graft Endurant Bif ENBF3616C145E,,42606.65
Stent Graft Iliac Long,,14095.44
Stent Graft Iliac Med,,15376.83
Stent Graft Iliac Short,,13454.73
Stent Oasis Cotton Leung 10x5,,584.20
Stent Penta 3.0x38,,9919.00
Stent Rx 7x10cm,,461.81
Stent Rx 7x7cm,,461.20
Stent Taxus Lib Atom 2.25x12,,8765.82
Stent Tetra 33mm,,9491.48
Stent Viabahn Heparin 9mmx15cm,,14944.64
Steri-drape 1015 47x51,,12.26
Steri-strip 1/2in,,12.26
Steri-strip 1/4in,,12.26
Steri-strip 1/8in,,34.71
Steri-strip 1in,,76.76
Stick Absorbent Visi-sorb,,152.26
Stockinette Imp. 9806,,206.40
Strap Cath Adult,,12.26
Strap Multilok 0302-007,,373.66
Strip Flet Ptfe 1/4x6,,241.03
Strip Peri Dry W/veritas,,784.32
Strip Sterisponge 20x50,,8115.56
Strip Peri For Ex45,,807.02
Stripper Deseret 38-402-1,,126.93
Strut Psr 14x11x6,,11096.78
Stylet Kit 6082         01.701,,171.06
Stylet Kit 6094         01.723,,391.77
Stylet Kit Gray Knob 6082 .701,,428.28
Stylet Lead 52cm 6065   01.723,,213.82
Stylett Probe Spineology,,438.17
Stylette Tunneling,,268.65
Sucker Intra Aortic,,336.74
Suction Coagulator Use3310,,397.62
Suction Irrigator Stryker,,473.26
Suction Pump #695 Disp Plastic,,79.05
Suction Pump 11mm Vac Curette,,106.78
Suction Pump 14mm Vac. Curette,,115.35
Suction Pump 7mm Vac Curette,,106.78
Suction Pump 9mm Vac Curette,,106.78
Suction Yankauer Reg Capacity,,34.71
Suction Yankauer W/bulb Tip,,788.28
Sump Cardiac 15in,,341.87
Support Catheter S6 Ush07at,,1577.05
Supporter Men 2xl,,26.94
Supporter Men Large,,20.30
Supporter Men Xl,,20.30
Supporter Mens Medium,,20.30
Supporter Mens Small,,20.30
Surface Art Ef Lps-flx Ft Prol,,4613.05
Surface Articular 5962-040-14,,4472.96
Surgi-bra 2xl Latex Free,,475.91
Surgi-bra 3xl Latex Free,,370.21
Surgical Fibrillar 1x2,,451.47
Surgical Pre-op,,484.23
Surgical Strip 1/2x6 801451,,196.76
Surgical Strip 3x6,,34.71
Surgical Strips 1 X 1 #1403,,34.71
Surgicel  1/2 X 2,,244.44
Surgicel 2 X 14,,399.00
Surgicel 2 X 3,,353.34
Surgicel 4 X 8,,473.26
Surgicel 6 X 9,,611.75
Surgicos Vert. Isol. Pack 5212,,362.09
Surgidac 2-0 173023,,442.65
Surgifoam Absorb Gel Powder 1g,,543.47
Suture  2841-56,,364.92
Suture  Ruess/ramsey,,625.46
Suture 2-0 Cardionyl U72107fh2,,177.07
Suture 2-0 Ethibond Sh-2.da,,530.43
Suture 2-0 Vicryl,,22.06
Suture 3086-89 #2-0 Ticron Da,,560.98
Suture 3223-56,,616.98
Suture 3306-56,,539.17
Suture 3385-56 Cv316 2-0 Da M,,509.66
Suture 4-0 Mono Ethicon,,22.06
Suture 4709e Ogle,,712.61
Suture 5-0 Cardiony U72120fh2m,,235.89
Suture Anchor Biocomp 4.75x24,,2443.21
Suture Capio 833-114,,438.35
Suture Chromic 6-0 Da 18 G-1,,399.50
Suture D3986 4-0 Prolene Sh-1,,451.30
Suture D6090 #2 Ethib Mc 30in,,405.10
Suture D8478 Ethibond 2-0 Ur-6,,427.35
Suture D8581 5-0 Prolene C-1,,464.68
Suture D8651 Prolene Sh-1 36in,,459.43
Suture D8691 Vicryl 2-0 Ct-2,,503.31
Suture D9249,,746.00
Suture Dermabond Pen Dpp6,,435.56
Suture Dhv12 Dermabond Vis,,447.76
Suture E-pack Dr Brown,,550.12
Suture Ethibond 4-0 Rb-1 30,,12.26
Suture Etvcp416h Vic Plus 3-0,,12.26
Suture Etvcp594g Vicryl Plus 4,,12.26
Suture Etvcp603h Vicryl Plus 0,,12.26
Suture Etvcp727d Vicryl Plus 0,,394.72
Suture Etvcp762d Vicryl Plus 2,,417.52
Suture Etvcp864d Vicryl Plus 3,,395.03
Suture Ez10g Endoloop Pdsii,,445.89
Suture Fiberloop #2 Ar-7234,,471.66
Suture Goretex,,353.34
Suture Goretex Cv4 Tt-17,,83.27
Suture Gortex Cv-0 Thx2,,438.53
Suture Gortex Cv-2,,283.67
Suture Guide Gfs-10,,450.32
Suture J268h #1 Vicryl,,14.03
Suture J270h,,68.08
Suture Lasso Ar-4068-25tlf,,760.14
Suture Lasso Sd Crescent,,582.47
Suture Lasso Sd Wire Loop,,439.21
Suture M8702,,460.13
Suture M8726,,446.32
Suture M8741 8-0 Prolene Bv17,,537.98
Suture Maxibraid Ct 1/2 Cr Ndl,,447.93
Suture Mcp426h Mono Plus 4-0,,26.94
Suture Mild Cromic 6-0 C-1,,319.72
Suture Monocryl,,26.94
Suture Monocryl Ct1,,371.19
Suture Pack,,123.55
Suture Passer Henson,,521.62
"Suture Pds #1 Pdpb347 Ctb1 36""",,12.26
Suture Pdsii #0 Zb740 Ctb1 10i,,425.92
Suture Prolene 7-0 M8745,,509.18
Suture Prolene D5166 Rb-2 24in,,459.09
Suture Pxx43 2-0 Ethib Rd-1,,482.52
Suture Sgl1 Endoloop O Chromic,,426.16
Suture Vcp #0 Vcpb340 Ctb1 27i,,12.26
Suture Vicryl J765d Ctx 18in 1,,335.58
Suture Vicryl Plus #0 Vcp740d,,354.97
Suture Vicryl Plus #0 Vcp756t,,27.22
Suture Vicryl Plus #0 Vcp840d,,357.90
Suture Vicryl Plus #2-0 Vcp266,,12.26
Suture Vicryl Plus #2-0 Vcp726,,341.67
Suture Vicryl Plus 0 Vcp724d,,394.84
Suture Vicryl Plus 2-0,,12.26
Suture Vicryl Plus 2-0 Vcp979h,,12.26
Suture Vicryl Plus 3-0 Vcp215h,,12.26
Suture Vicryl Plus 3-0 Vcp944h,,12.26
Suture Vicryl Plus 3-0 Vcp980h,,12.26
Suture Vicryl Plus 4-0 Vcp426h,,22.06
Suture V-lock,,432.25
Suture Vr494,,143.70
Suture Vr497,,143.70
Suture X872h Ethibond 3-0 Rb1,,12.26
Suture Y605h Monocryl Robotics,,19.44
Suture Z346h Opds Ct 1 36in,,13.61
Sutures Special,,345.31
Swivelock Bopcomp Speed Bridge,,10131.63
Swivelock Speedbridge Biocompo,,10375.10
Syringe  Bulb,,34.71
Syringe  Ear  Davol,,45.66
Syringe  Pressure  Dlp 65000,,364.92
Syringe  Pulsator  4900,,101.55
Syringe 60cc 122cm Trans 2wa,,466.72
Syringe Bard Toomey 041-170,,93.60
Syringe Deflux Prefilled 1 Ml,,4985.61
Syringe Inflation 30atm/bar,,472.20
Syringe Inflation Kyphon,,622.02
Syringe Injector L-f 150ml,,235.89
Syringe Power Injector 200ml,,27.22
Syringe Vaclock 20ml,,12.26
System Azur 18d 6x15,,4275.62
System Azur 18d 8cmx15mm,,4275.62
System Azur 35p 10mmx14cm,,1855.91
System Debridement Pulsavac,,439.02
System Filtration Lap Smoke,,359.26
System Fixation Sorbaf Ix,,3155.01
System Infusion Multiport Q2,,26.94
System Skw Retractor,,476.92
System Transurethral Injection,,283.67
Tab Implant Peek 10x18x55,,22245.16
Table Top Multilok 0302-002,,472.27
Tamp Bone Inflat Exact Kyphx,,4495.60
Tamp Bone Inflatable Exact,,4590.61
Tamp Bone Kyphx Inflatble 15/3,,4024.10
Tamp Bone Kyphx Inflatble 20/3,,4495.60
Tape  Adhesive 2in,,3.12
Tape Casting 2in Delta Lite S,,106.78
Tape Casting 3in Delta Lite S,,135.64
Tape Casting 4in Delta Lite S,,174.84
Tape Casting 5in Delta Lite S,,213.47
Tape Glo 1100-20,,464.59
Tape Measure 36in Sterile,,12.26
Tape Mersilene 5mm Rs22,,457.34
Tape Retract-o  Code 1041,,409.17
Taper Asembly 35deg 1130-02-00,,1152.51
Taper Insert Endo Ii 6,,512.99
Taperlock Dor Fmrl 11x142,,11553.78
T-drain Cattrell 18fr,,216.89
Tegaderm 2 3/8 X 2 3/8,,12.26
Tegaderm 2 3/8in X 2 3/4in,,12.26
Tegaderm 4x5 1/2,,12.26
Telfa Pad,,12.26
Template Bend 3x3 03.503.169,,476.05
Tendon Anterior Tibialis,,9162.03
Tendon Anterior Tibialis 44317000,,4484.91
Tendon Spacer  4mm,,684.18
Tendon Spacer 3mm,,5710.78
Tendon Spacer 5mm,,6052.49
Thora/paracentesis Kit,,219.61
Thoracic Endoprosthesis Tgu343,,63002.30
Thoraco Lumbar Med 8912020,,28530.60
Thyroid Biopsy Kit,,219.61
Tibial Bearing Vanguard 183444,,3403.70
Tigerstick Lasso 25 Degree,,794.97
Tightrope Ac,,2672.51
Tightrope Cannulated,,2079.91
Tip Bioglue 10cm Hearts,,390.35
Tip Bioglue Syr Applicator,,179.27
Tip Bipolar Isocool .5mm,,1480.75
Tip Bipolar Isocool 0.25mm,,1261.40
Tip Bipolar Isocool 1mm,,1169.63
Tip Bovie Insulated Coated,,118.80
Tip Bovie Needle Insulated,,482.09
Tip Cleaner  *ps*,,34.71
Tip Deflect Manual Inflate Cuf,,1598.08
Tip Disp Uterine Manip 6.7 X 6,,429.55
Tip Disp Uterine Manip 6.7 X 8,,429.55
Tip Disp Uterine Manip 6.7 X10,,429.55
Tip Fan Pulsavac,,326.65
Tip Fibrijet Applicator,,340.28
Tip Flexible 12mm,,22.33
Tip Flexible 7mm,,22.33
Tip Gold Vertebron,,310.60
Tip I/a 3 Mm Curved 8065-8144,,1237.56
Tip Isocool,,1260.86
Tip Suction Yankauer,,34.71
Tissell Frozen 10ml,,2308.31
Tissue Aortic Valve 23mmx80cm,,49312.65
Tissue Matrix Graftjacket 5x5,,6222.95
Tissue Nucel Large,,14095.44
Tissue Nucel Small,,3203.51
Tlaent Endograft Relaint Ballo,,1871.43
Tonsil Sponge Lge W/strings,,28.96
Tonsil Sponge X-ray Detect Lge,,98.64
Tonsil Sponge Xray Detect Med.,,34.71
Tool Dilation Xpress Mul/sinus,,4587.63
Tool Pinch-on 6056      01.701,,263.62
Tool Transvalvulr Inser 01.723,,443.79
Tooth Protector Gardent E-126,,84.88
Torquer  Univ. 22215,,309.10
Tourniquet 12in Disp W/plc,,245.61
Tourniquet 18in Disp Q/plc,,446.52
Tourniquet 18x8in 2 Prt Quiuck,,494.92
Tourniquet 24in Disp W/plc,,235.38
Tourniquet 34in Disp W/plc,,432.54
Tourniquet 42in Disp W/plc,,1294.14
Tourniquet Dual Port 12in,,256.57
Tourniquet Dual Port 18in,,464.62
Tourniquet Large Tourni-cot,,53.69
Tourniquet Med Tourni-cot,,53.69
Tourniquet Medtronic/dlp,,118.24
Tourniquet Small Tourni-cot,,53.69
Tourniquet Xlarge Tourni-cot,,53.69
T-plate 2.0mm 2hole/8hole 48mm,,888.29
T-plate 2.0mm 3hole/8hole 48mm,,602.92
T-plate Oblique Left,,3126.62
Trabecular Mod Acet Sys.,,9731.70
Trach Ciag.blue Rhino G12115,,1101.83
Trach Ciaglia Blue Rhino W/dil,,1346.88
Trach Kit Percutaneous 7mm,,1363.85
Trach Kit Percutaneous 8mm,,1363.85
Trach Perfit 7 Nonfen,,717.17
Trach Profit 8 Nonfenestrated,,725.34
Trach Shiley 6cfs,,467.07
Trach Tube  3pt,,409.96
Trach Tube  8dct,,466.72
Trach Tube  8fen,,499.24
Trach Tube  Fen  Portex 508080,,399.00
Trach Tube  Fome-cuf 850-70,,578.20
Trach Tube  Fome-cuf 850-80,,578.20
Trach Tube  Fome-cuf 850-90,,560.98
Trach Tube  Lw Press Cuff 6.0,,507.99
Trach Tube  Lw Press Cuff 8.0,,493.50
Trach Tube  Nonfen  530070,,457.20
Trach Tube 6dct,,443.34
Trach Tube 8.0mm Bivona 01.701,,863.55
Trach Tube Cuffless Nfen 4cfs,,434.88
Trach Tube Holder 0584-240,,12.26
Trach Tube Nonfen Portex530080,,457.20
Transducer Cobe,,309.36
Transducer Kit  Cobe  Triple,,456.21
Transducer Pressure Cdx Iii,,283.84
Transfer Pack 4r2023,,90.01
Trap Digit 9906,,364.32
Trap Etrap Polyp,,27.22
Tray Epidural-continuous,,367.92
Tray Er Scrub,,71.01
Tray Kypho 10/3 W/osteo Entro,,9046.19
